period,RBRTE,RWTC,T10Y2Y,VIXCLS,DTWEXBGS,WCESTUS1,RNGWHHD,days_since_opec,RBRTE_log_return,RWTC_log_return,RNGWHHD_log_return,WCESTUS1_w_change,RBRTE1_w_lag,RBRTE4_w_lag,RBRTE12_w_lag,RWTC1_w_lag,RWTC4_w_lag,RWTC12_w_lag,RBRTE_4_rol_vol,RBRTE_12_rol_vol,RWTC_4_rol_vol,RWTC_12_rol_vol,RNGWHHD_4_rol_vol,RNGWHHD_12_rol_vol,RBRTE_RWTC_diff,RBRTE_log_return_rol_z_score,RWTC_log_return_rol_z_score,RNGWHHD_log_return_rol_z_score
2024-10-11,79.34,75.69,0.13,20.46,122.9805,420550,2.4,131.0,0.044589270019370714,0.05234383523436572,-0.10285738543970782,-2191.0,75.88,72.1,86.05,71.83,68.82,82.98,2.3034087059545514,3.436767663037478,2.3057464445753513,3.6385098306693417,0.17625738755237644,0.2553963052341548,3.6500000000000057,1.4615653031008795,1.6618309762082382,-0.6915497989002392
2024-10-18,74.58,70.81,0.13,18.03,123.9185,426024,2.15,138.0,-0.06187004033550942,-0.06664581765739348,-0.11000089521432846,5474.0,79.34,74.98,82.52,75.69,72.14,79.26,2.373961176318443,3.2485384825688097,2.4599373298260896,3.407845226959076,0.22246722605091665,0.25334579315448613,3.769999999999996,-1.874918362294813,-1.9577134527470328,-0.7297227525670762
2024-10-25,74.69,71.59,0.14,20.33,124.6105,425509,1.88,145.0,0.0014738396183005232,0.010955165744411027,-0.13419606529771366,-515.0,74.58,74.07,80.26,70.81,70.22,77.11,2.2242957687023552,3.1919966203374437,2.1838498116869665,3.264190001154198,0.33440245214431275,0.25535922410071293,3.0999999999999943,0.12789292073103323,0.40537361700020963,-0.8664556451382991
2024-11-01,72.61,68.69,0.16,21.88,124.8076,427658,1.83,152.0,-0.028243560976819904,-0.04135177118230347,-0.02695580998852822,2149.0,74.69,75.88,78.84,71.59,71.83,76.33,2.8547095590738114,3.3476680033434256,2.9316832480116215,3.3350557671043055,0.26388128644045694,0.2608842771433167,3.9200000000000017,-0.8068988503616716,-1.1716594349531637,-0.14518777793238738
2024-11-08,75.63,71.89,0.04,14.94,125.5811,429747,1.5,159.0,0.040750376475782654,0.045533544769989893,-0.19885085874516517,2089.0,72.61,79.34,82.47,68.69,75.69,79.49,1.2690514830642654,2.740847441389809,1.4436412296708074,2.5131996990433327,0.2667083300789066,0.32455447317914377,3.739999999999995,1.3240160264385799,1.4055409196063986,-1.2731447488702383
2024-11-15,72.89,68.38,0.12,16.14,126.8848,430292,1.79,166.0,-0.03690157447381645,-0.050056788784625064,0.17675051174449927,545.0,75.63,74.58,79.57,71.89,70.81,74.68,1.4478835128102354,2.5777619785746815,1.858769754435854,2.5364506338938733,0.17068489486033145,0.33751318717220113,4.510000000000005,-1.0582150985247794,-1.3897295116064232,1.2049427433527702
2024-11-22,74.84,70.11,0.04,15.24,127.4712,428448,2.35,173.0,0.026401046011767307,0.024985053007721216,0.27219970830340406,-1844.0,72.89,74.69,80.83,68.38,71.59,76.36,1.474954801567731,1.882584458245564,1.6029634015386105,2.004578660481912,0.3536830030787616,0.3413109752383699,4.730000000000004,0.9283672092699126,0.8554013365111707,1.758385266427636
2024-11-29,74.16,68.94,0.05,13.51,126.5798,423375,3.19,180.0,-0.009127580148289292,-0.016828876130156968,0.3056055886406855,-5073.0,74.84,72.61,75.25,70.11,68.69,70.02,1.1608330342190873,1.8819483376166457,1.5509781859648744,2.0684181849610686,0.7439702054966975,0.4557411546042162,5.219999999999999,-0.1704917563158225,-0.3848958982991201,1.894800502736802
2024-12-06,73.97,68.89,0.05,12.77,126.688,421950,2.9,187.0,-0.0025653156578233434,-0.000725531483614808,-0.0953101798043249,-1425.0,74.16,75.63,72.1,68.94,71.89,68.82,0.8081460264092449,1.7224946672751618,0.7318014302657332,2.0625425615440443,0.6189978459845006,0.493769514382284,5.079999999999998,0.04384558774723792,0.10788584536841808,-0.6045020184447173
2024-12-13,74.03,69.97,0.15,13.81,127.3096,421016,3.03,3.0,0.0008108108552307881,0.015555549152700868,0.04385188252884941,-934.0,73.97,72.89,74.98,68.89,68.38,72.14,0.401248052956018,1.7354195632784484,0.6523483220940514,2.0258307312097936,0.36481730587620564,0.5377111988170933,4.060000000000002,0.15458438293509835,0.5985770609151058,0.2604811985147525
2024-12-20,73.79,70.39,0.22,18.36,127.893,416779,3.0,10.0,-0.0032471953847316016,0.005984628862234948,-0.00995033085316798,-4237.0,74.03,74.84,74.07,69.97,70.11,70.22,0.15370426149281224,1.7468593029336748,0.7504831776965951,2.0236458248026703,0.12027745701820769,0.5672741841472974,3.4000000000000057,-0.001199971594367254,0.28251239537019623,-0.06520116529562478
